"id","comment_text","NOT","HOF"
hasoc_english_302937,"@PKsbpdl Shock Statistic: 90% Of New European Crime Committed By Migrants Muslim migrants are tearing Europe apart physically and politicallyhttps://t.co/1IHqeSKyMlRemigration 2018:  Easy come, easy GO!!   https://t.co/sn5ZuuU6nvAccess to White people is",0,1
hasoc_english_302938,"@SenateGOP @HouseGOP Are Cowards For Not Standing Behind @POTUS Americans Want Our Wall And Immigration Reform! We want Illegal Immigrants To Go Home. Americans Are Sick Of Politicians Caring More About Other Countries Citizens Than American Citizens http",0,1
hasoc_english_302939,"The biggest fear the Democrats have is President Trump growing his base and this is exactly what happened here😁😁😁😁WATCH: Never-Trumper goes to Trump Rally; What He Says Afterwards Will Make Democrats Tremble https://t.co/Qmj3x6JgGQ",1,0
hasoc_english_302940,"@bbusa617 @alozras411 @ArizonaKayte @MEL2AUSA @BlessPres45 @GartrellLinda @Maryland4Trump1 @GrizzleMeister @MAGAKrissy @RampsNO_BSRants @buzzman888 Our favorite CNN reporter.",1,0
hasoc_english_302941,"Frontex ships, NGO ships and criminal elements transport refugees from Africa to Europe. They all have a good buisness, because only few goverments of Europe will and are able to ban refugees from their territory. There isnt a will. https://t.co/Cv3S2BtoXj",0,1
hasoc_english_302942,"“These migrant workers are doing difficult jobs in harsh conditions, and they deserve to be respected at work like anybody else,” its director Matt Kunkel said.https://t.co/gq98vCX8z9",1,0
hasoc_english_302943,"More international support needed for Rohingya refugees in Bangladesh, say UN and World Bank chiefs https://t.co/F75KstNTUW",1,0
hasoc_english_302944,"@Thomas1774Paine @donnalea1788 Yes. Our Military will protect us. Clearly our Politicians WONT!!! #VoteThemOut #BuildThatWall #WalkAwayFromDemocrats",0,1
hasoc_english_302945,"Of course the Toronto attack is a cover up! God forbid the public know what chaos, terror &amp; destruction CULT Muslims are   ACTUALLY bringing into our countries by the thousands! Papers say “poor Muslim immigrants!” I say “ poor citizens that built these countries”! #SendThemBack https://t.co/vA8bPt6XYy",1,0
hasoc_english_302946,"Nothing to discuss here. Save the kids. https://t.co/oBY3EuCYq8",1,0
hasoc_english_302947,"LW: Youth care worker charged with molesting 8 immigrant boys at Arizona shelter",1,0
hasoc_english_302948,"@TheEconomist Welcome is a wish. Now about 60.000 refugees will deported from Sweden home.Europe is divided in that persons which mean the welfare is endless, and the others which are afraid about local culture.",1,0
hasoc_english_302949,"Germany Mulls Tough Response to Spain’s Surge in Illegal Immigration https://t.co/UztODibYpe https://t.co/lQxps935g4",1,0
hasoc_english_302950,"Trump proposal would limit citizenship for legal immigrants on welfare-good it's abt time -76% of immigrants coming to US never get off welfare.  Welfare was not meant for a permanent means of income-",0,1
hasoc_english_302951,"@FAIRImmigration @DailyCaller @hwillracke We are being INVADED!!!! #BuildThatWall BUILD THE WALL and SHUT THE DOOR on our border with Mexico NOW!",0,1
hasoc_english_302952,"Sharia in Germany - Syrian Muslim refugee beheaded his wife because she did not obey him - Free Speech Time - https://t.co/FrE7koP8xC @ISupport_Israel",0,1
hasoc_english_302953,"Some #immigrant children may never be re-united with their parents. The #Trump administration neither cares nor has the wherewithal to fix the problem that Trump created. The negligence is criminal. @SecNielsen @ICEgov @FLOTUS @IvankaTrump https://t.co/EhZmCgpvV9",1,0
hasoc_english_302954,"Losing! Britain is losing to immigrants &amp; other criminalsBritain 2018: Record Knife Crime Rates Straining NHS, Depleting Blood Supplies https://t.co/X4CaX36XFI",0,1
hasoc_english_302955,"Our ancestors called migrants invaders we should do the same",0,1
hasoc_english_302956,"Refugees from Pakistan ”camp number 16” will go on hunger strike tomorrow. One, Rahman Shah, tells me he is told to go home: ”I do not have a home, I do not know where I belong. I have no rights in the whole world. I am only Rahman from camp number 16.” https://t.co/KxIQmDI10X",1,0
hasoc_english_302957,"Again, and again, and again! This must end! #BuildThatWall @POTUS",0,1
hasoc_english_302958,"Immigrant girl hides escaped Homestead detention center | Miami Herald https://t.co/SpfMHUxGLD  More importantly, some one needs to interview her IN HER LANGUAGE about her experiences at the immigrant detention center.",1,0
hasoc_english_302959,"VP Pence has not been against the refugee program when he was a governor. https://t.co/EB3fBeYuTf",1,0
hasoc_english_302960,"London’s shelters are too maxed out to help Toronto house refugees https://t.co/2KQ8R0BU21",1,0
hasoc_english_302961,"Italy asks other countries to help take in rescued migrants https://t.co/R96Gd8AQUS",1,0
hasoc_english_302962,"15 Minutes free Eligibility Assessment for NZ Immigration https://t.co/BECWOdTj6p",1,0
hasoc_english_302963,"And if you are a Colossal Ignoramuses installed in WH and your wife illegal immigrant, gets you the opportunity to line your pockets, UNChecked BY COMPLICIT CORRUPT GOP CONGRESS, for 18 plus months, WHILE A CONSTANT EMBARRASSMENT https://t.co/wlUPMpcm4O",1,0
hasoc_english_302964,"@mamendoza480 Good Luck @HouseDems More Americans #WalkAwayFromDemocrat  #WallkAway from OPEN BORDERS Pro illegal #Immigration  Anti American Agenda  #RedNationRising  https://t.co/qfq9LJu3cq via @ntdtv",1,0
hasoc_english_302965,"Immigrant Doctor Fought For Flint Children (The Spark, USA) https://t.co/bnxYCJXXN5",1,0
hasoc_english_302966,"Secondhand smoke exposure accounts for thousands of stillbirths in developing countries https://t.co/royyhKoyDC",1,0
hasoc_english_302967,"As we pray for the country's leadership as they debate about immigration this evening/this week, we can likewise... https://t.co/7vWMczuEaq",1,0
hasoc_english_302968,"How do refugees in this country get money?  It is, initially, given to them and then they learn the system. https://t.co/m7cXsse7Vk",0,1
hasoc_english_302969,"Virginia governor calls for probe into abuse allegations at facility that holds immigrant teens https://t.co/cZxWNJ1x7b",1,0
hasoc_english_302970,"Most parents with children swept up by Trump's #ZeroTolerancePolicy are NOT crossing the border illegally. They are presenting themselves at points of entry as political asylum seekers. #ImmigrationLies #ICE @DHSgov @ICEgov https://t.co/PJkqpeNw0Y",1,0
hasoc_english_302971,"Meanwhile in the Open Immigration backlash...Italy Rejects Two More NGO Migrant Ships (waiting to collect and transport off the coast of Libya)“They should know that Italy no longer wants to be an accomplice in the... https://t.co/6Esb6YPU5r",1,0
hasoc_english_302972,"@thehill Maybe he get his wall - wonderful to stop refugees from South.",0,1
hasoc_english_302973,"Illegal Alien With History Of Child Sexual Assault Has Raped Another Child @GOPLeader @HouseGOPYOU NEED TO PUT A STOP TO THIS!#BuildTheWall #NoAmnestyEver #NoDACA #DeportThemAll #KeepAmericansSafe In other words, DO YOUR JOB!",0,1
hasoc_english_302974,"One can only hope #borrell, that idiot in #spain, comes to his senses soon.We don’t want an #african basket of deplorables in #Europe. We don’t need them, we don’t want them, we can’t afford sustaining all the riff-raff Africa sends us.#migrants #Islam  https://t.co/PMdt0ZN8ko",0,1
hasoc_english_302975,"CNN 8:53am NON-PROFIT ORGANIZATIONS LEAD CHARGE TO REUNITE FAMILIES. . Catholic Charities reunites immigrant children with deported...",1,0
hasoc_english_302976,"UGH! Fake Christians really out here trying to take away our rights!! IF YOU CARE SO MUCH ABOUT LIFE THEN FIX THE ALREADY BROKEN FOSTER CARE SYSTEM AND WELCOME REFUGEES WITH OPEN ARMS. FOLLOWER OF CHRIST?? WHILE NOT LOVING YOUR NEIGHBORS? YIKES. https://t.co/j85GDmV1mr",1,0
hasoc_english_302977,"Education, key to meaningful lives for refugee youth - President https://t.co/DI4P2e7VyT",1,0
hasoc_english_302978,"How dare you!! How about giving our own women the choice to be able to walk on OUR streets safe in the knowledge they won't be raped and murdered courtesy of YOUR out of control immigration. You've created a monster, you are a monster #MayMustGo @theresa_may https://t.co/t37WbcUX6U",0,1
hasoc_english_302979,"Are you an educator looking for ways to help immigrant youth? Here are 4 things you can start doing this week to provide support. Please share and help another teacher stay informed!   To learn more go to #InformedImmigrant https://t.co/dqszTCGctr",1,0
hasoc_english_302980,"What would I do for Trump? Anything. Yes anything to keep my country FREE, to support are VETS, and to FIGHT radical Islamic terrorism. What would YOU do #ForTrump, who has done so much for America?#MAGA#TCOT#TheXFactor#BuildThatWall",0,1
hasoc_english_302981,"@CPC_HQ Immigration Expert: Trudeau Has Lost Track Of ‘˜Tens Of Thousands’ Of Syrian Refugeeshttps://t.co/cUpRvxwZAZAccess to white people is not a human right:  Diversityâ„¢ means chasing DOWN the last White person.  Enough.",0,1
hasoc_english_302982,"We are facing a global crisis. The refugee crisis affects all of us. It's a global crisis that needs global solutions. I believe we are at a crossroads in how we choose to treat &amp; deal with the refugee crisis. - @gilesduley #TEDxExeter #Refugees https://t.co/KznaJAhFRZ https://t.co/F0LqLLSTgK",1,0
hasoc_english_302983,"Save the children NGO, and other reports that some helpers - mostly local helpers give food for sex in Syrian refugees camps. But also in other camps its a normal fact that food is only available with sex even with children. https://t.co/EGP1plGbAm",1,0
hasoc_english_302984,"ICE raid hits 77 businesses in Northern California https://t.co/nMWwo3V0A9#MoreOfThisPlease #StopTheInvasion #TherIsMoreOfThemOutThere #TheICEManCometh #DeportationsEqualPublicSafety",0,1
hasoc_english_302985,"The center of Mytilene continues to be inaccessible for refugees fleeing from Moria.  A group is protesting on the North entrance of the city demanding their transfer to the mainland for security reasons. Source: https://t.co/LQZ8YxdQPQ",1,0
hasoc_english_302986,"Check out IWB Immigrant Women In Business' Membership https://t.co/epyiWoEgCj via @",1,0
hasoc_english_302987,"@DiamondandSilk Its time to give hunting licenses to border homes and make it year round open season on this invading force! Free guns and ammo to those willing to defend our borders!!! #BuildThatWall #BuildThatDamnWallNow",0,1
hasoc_english_302988,"International migration from sub-Saharan Africa has grown dramatically since 2010 https://t.co/6pPe7CIW8b",1,0
hasoc_english_302989,"Prague not to accept migrants from Italy, offers police, experts https://t.co/POTGOoimrD",1,0
hasoc_english_302990,"Trump signs memo ending 'catch and release' immigration policyhttps://t.co/QAULHavY6X#AboutTime#StopTheInvasion",1,0
hasoc_english_302991,"@dbongino Dan, WAY too tough to choose between all the lying, deceitful corrupt losers representing Dems (& some GOP). The list is long & disgusting. Embarrassing that we pay these lying losers large salaries to corrupt our democracy.#MAGA #KAG #POTUS #Tr",0,1
hasoc_english_302992,"‘˜Ant-Man actors on border policies, upcoming immigration march https://t.co/37tf9QL9u0",1,0
hasoc_english_302993,"#Trump America is anti-immigrant/sex worker/trans ppl = unsafe for #AIDS 2020! #HIVpowershift #noaids2020USA #aids2020forall #aids2018 https://t.co/HO5vzyqLeB https://t.co/ryqZ21lJlv",0,1
hasoc_english_302994,"Strange bed partners?  Immigrant fire fighters tackle the Carr fire in a county that voted to become a "NON sanctuary zone"...  Here's the article by LA Times:  xhttp://www.latimes.com/local/lanow/la-me-immigrant-firefighters-20180801-story.html https://t.co/Ejc9BKBTvn",1,0
hasoc_english_302995,"CRP doesn't only serve refugees living in Jordan. We also offer assistance and programming to Jordanians living in the area. Learn more about our diverse community in this blog post: https://t.co/jCpmFJzgIW",1,0
hasoc_english_302996,"#BuildTheWall #EndChainMigration CALL, TWEET, EMAIL your representatives TODAY! Say you are willing to support a government shutdown or whatever it takes to SECURE OUR BORDERS!Let those elitists and RINOs know who is in charge!",0,1
hasoc_english_302997,"Afghan and Pakistani migrants were shot at as they tried to invade Hungary - Free Speech Time - https://t.co/AZhFobKE6y @ISupport_Israel",1,0
hasoc_english_302998,"Another perpetrator from the Middle East. Where are the Coptic Christians who where the real victims over there. Political Islamist's are very dangerous. They are not refugees they are fleeing the scene of the crime and the far Left welcome them here in Britain with open arms. https://t.co/zocpwChAtx",0,1
hasoc_english_302999,"More Than 130 Homes and 170 Square Miles Burned Due to Wildfire Allegedly Started by Illegal Alien  #Trump #MAGA #SendThemHome #RedNationRising https://t.co/b9Ut1x0V3D via @fairimmigration",0,1
hasoc_english_303000,"Many people are deluded to the facts concerning the migrant crisis in Europe. People think that most are refugees fleeing war &amp; destruction. Many think that most are Syrian. Others believe that they are all skilled, educated, &amp; civilised people just trying to find a better life. https://t.co/YmkdqEBjKJ",1,0
